name,cases,date,day,diff
Kazakhstan,0,2020-02-27,-29,NaN
Kazakhstan,0,2020-02-28,-28,NaN
Kazakhstan,0,2020-02-29,-27,NaN
Kazakhstan,0,2020-03-01,-26,NaN
Kazakhstan,0,2020-03-02,-25,NaN
Kazakhstan,0,2020-03-03,-24,NaN
Kazakhstan,0,2020-03-04,-23,NaN
Kazakhstan,0,2020-03-05,-22,NaN
Kazakhstan,0,2020-03-06,-21,NaN
Kazakhstan,0,2020-03-07,-20,NaN
Kazakhstan,0,2020-03-08,-19,NaN
Kazakhstan,0,2020-03-09,-18,NaN
Kazakhstan,0,2020-03-10,-17,NaN
Kazakhstan,0,2020-03-11,-16,NaN
Kazakhstan,0,2020-03-12,-15,NaN
Kazakhstan,0,2020-03-13,-14,NaN
Kazakhstan,0,2020-03-14,-13,NaN
Kazakhstan,0,2020-03-15,-12,NaN
Kazakhstan,9,2020-03-16,-11,Inf
Kazakhstan,27,2020-03-17,-10,3
Kazakhstan,35,2020-03-18,-9,1.2962962962962963
Kazakhstan,44,2020-03-19,-8,1.2571428571428571
Kazakhstan,49,2020-03-20,-7,1.1136363636363635
Kazakhstan,53,2020-03-21,-6,1.0816326530612246
Kazakhstan,57,2020-03-22,-5,1.0754716981132075
Kazakhstan,62,2020-03-23,-4,1.087719298245614
Kazakhstan,68,2020-03-24,-3,1.096774193548387
Kazakhstan,80,2020-03-25,-2,1.1764705882352942
Kazakhstan,80,2020-03-26,-1,1
Kazakhstan,125,2020-03-27,0,1.5625
Kazakhstan,204,2020-03-28,1,1.632
Kosovo,0,2020-02-06,-53,NA
Kosovo,0,2020-02-07,-52,NaN
Kosovo,0,2020-02-08,-51,NaN
Kosovo,0,2020-02-09,-50,NaN
Kosovo,0,2020-02-10,-49,NaN
Kosovo,0,2020-02-11,-48,NaN
Kosovo,0,2020-02-12,-47,NaN
Kosovo,0,2020-02-13,-46,NaN
Kosovo,0,2020-02-14,-45,NaN
Kosovo,0,2020-02-15,-44,NaN
Kosovo,0,2020-02-16,-43,NaN
Kosovo,0,2020-02-17,-42,NaN
Kosovo,0,2020-02-18,-41,NaN
Kosovo,0,2020-02-19,-40,NaN
Kosovo,0,2020-02-20,-39,NaN
Kosovo,0,2020-02-21,-38,NaN
Kosovo,0,2020-02-22,-37,NaN
Kosovo,0,2020-02-23,-36,NaN
Kosovo,0,2020-02-24,-35,NaN
Kosovo,0,2020-02-25,-34,NaN
Kosovo,0,2020-02-26,-33,NaN
Kosovo,0,2020-02-27,-32,NaN
Kosovo,0,2020-02-28,-31,NaN
Kosovo,0,2020-02-29,-30,NaN
Kosovo,0,2020-03-01,-29,NaN
Kosovo,0,2020-03-02,-28,NaN
Kosovo,0,2020-03-03,-27,NaN
Kosovo,0,2020-03-04,-26,NaN
Kosovo,0,2020-03-05,-25,NaN
Kosovo,0,2020-03-06,-24,NaN
Kosovo,0,2020-03-07,-23,NaN
Kosovo,0,2020-03-08,-22,NaN
Kosovo,0,2020-03-09,-21,NaN
Kosovo,0,2020-03-10,-20,NaN
Kosovo,0,2020-03-11,-19,NaN
Kosovo,0,2020-03-12,-18,NaN
Kosovo,0,2020-03-13,-17,NaN
Kosovo,0,2020-03-14,-16,NaN
Kosovo,0,2020-03-15,-15,NaN
Kosovo,0,2020-03-16,-14,NaN
Kosovo,16,2020-03-17,-13,Inf
Kosovo,19,2020-03-18,-12,1.1875
Kosovo,19,2020-03-19,-11,1
Kosovo,21,2020-03-20,-10,1.105263157894737
Kosovo,24,2020-03-21,-9,1.1428571428571428
Kosovo,31,2020-03-22,-8,1.2916666666666667
Kosovo,35,2020-03-23,-7,1.1290322580645162
Kosovo,61,2020-03-24,-6,1.7428571428571429
Kosovo,71,2020-03-25,-5,1.1639344262295082
Kosovo,71,2020-03-26,-4,1
Kosovo,86,2020-03-27,-3,1.2112676056338028
Kosovo,91,2020-03-28,-2,1.058139534883721
Kuwait,0,2020-02-06,-36,NA
Kuwait,0,2020-02-07,-35,NaN
Kuwait,0,2020-02-08,-34,NaN
Kuwait,0,2020-02-09,-33,NaN
Kuwait,0,2020-02-10,-32,NaN
Kuwait,0,2020-02-11,-31,NaN
Kuwait,0,2020-02-12,-30,NaN
Kuwait,0,2020-02-13,-29,NaN
Kuwait,0,2020-02-14,-28,NaN
Kuwait,0,2020-02-15,-27,NaN
Kuwait,0,2020-02-16,-26,NaN
Kuwait,0,2020-02-17,-25,NaN
Kuwait,0,2020-02-18,-24,NaN
Kuwait,0,2020-02-19,-23,NaN
Kuwait,0,2020-02-20,-22,NaN
Kuwait,0,2020-02-21,-21,NaN
Kuwait,0,2020-02-22,-20,NaN
Kuwait,0,2020-02-23,-19,NaN
Kuwait,5,2020-02-24,-18,Inf
Kuwait,11,2020-02-25,-17,2.2
Kuwait,26,2020-02-26,-16,2.3636363636363638
Kuwait,43,2020-02-27,-15,1.6538461538461537
Kuwait,45,2020-02-28,-14,1.0465116279069768
Kuwait,45,2020-02-29,-13,1
Kuwait,46,2020-03-01,-12,1.0222222222222221
Kuwait,56,2020-03-02,-11,1.2173913043478262
Kuwait,56,2020-03-03,-10,1
Kuwait,56,2020-03-04,-9,1
Kuwait,58,2020-03-05,-8,1.0357142857142858
Kuwait,58,2020-03-06,-7,1
Kuwait,61,2020-03-07,-6,1.0517241379310345
Kuwait,64,2020-03-08,-5,1.0491803278688525
Kuwait,64,2020-03-09,-4,1
Kuwait,64,2020-03-10,-3,1
Kuwait,72,2020-03-11,-2,1.125
Kuwait,80,2020-03-12,-1,1.1111111111111112
Kuwait,100,2020-03-13,0,1.25
Kuwait,100,2020-03-14,1,1
Kuwait,112,2020-03-15,2,1.12
Kuwait,112,2020-03-16,3,1
Kuwait,123,2020-03-17,4,1.0982142857142858
Kuwait,130,2020-03-18,5,1.056910569105691
Kuwait,148,2020-03-19,6,1.1384615384615384
Kuwait,159,2020-03-20,7,1.0743243243243243
Kuwait,176,2020-03-21,8,1.1069182389937107
Kuwait,188,2020-03-22,9,1.0681818181818181
Kuwait,189,2020-03-23,10,1.0053191489361701
Kuwait,191,2020-03-24,11,1.0105820105820107
Kuwait,195,2020-03-25,12,1.0209424083769634
Kuwait,208,2020-03-26,13,1.0666666666666667
Kuwait,208,2020-03-27,14,1
Kuwait,235,2020-03-28,15,1.1298076923076923
Kyrgyzstan,0,2020-02-06,-57,NA
Kyrgyzstan,0,2020-02-07,-56,NaN
Kyrgyzstan,0,2020-02-08,-55,NaN
Kyrgyzstan,0,2020-02-09,-54,NaN
Kyrgyzstan,0,2020-02-10,-53,NaN
Kyrgyzstan,0,2020-02-11,-52,NaN
Kyrgyzstan,0,2020-02-12,-51,NaN
Kyrgyzstan,0,2020-02-13,-50,NaN
Kyrgyzstan,0,2020-02-14,-49,NaN
Kyrgyzstan,0,2020-02-15,-48,NaN
Kyrgyzstan,0,2020-02-16,-47,NaN
Kyrgyzstan,0,2020-02-17,-46,NaN
Kyrgyzstan,0,2020-02-18,-45,NaN
Kyrgyzstan,0,2020-02-19,-44,NaN
Kyrgyzstan,0,2020-02-20,-43,NaN
Kyrgyzstan,0,2020-02-21,-42,NaN
Kyrgyzstan,0,2020-02-22,-41,NaN
Kyrgyzstan,0,2020-02-23,-40,NaN
Kyrgyzstan,0,2020-02-24,-39,NaN
Kyrgyzstan,0,2020-02-25,-38,NaN
Kyrgyzstan,0,2020-02-26,-37,NaN
Kyrgyzstan,0,2020-02-27,-36,NaN
Kyrgyzstan,0,2020-02-28,-35,NaN
Kyrgyzstan,0,2020-02-29,-34,NaN
Kyrgyzstan,0,2020-03-01,-33,NaN
Kyrgyzstan,0,2020-03-02,-32,NaN
Kyrgyzstan,0,2020-03-03,-31,NaN
Kyrgyzstan,0,2020-03-04,-30,NaN
Kyrgyzstan,0,2020-03-05,-29,NaN
Kyrgyzstan,0,2020-03-06,-28,NaN
Kyrgyzstan,0,2020-03-07,-27,NaN
Kyrgyzstan,0,2020-03-08,-26,NaN
Kyrgyzstan,0,2020-03-09,-25,NaN
Kyrgyzstan,0,2020-03-10,-24,NaN
Kyrgyzstan,0,2020-03-11,-23,NaN
Kyrgyzstan,0,2020-03-12,-22,NaN
Kyrgyzstan,0,2020-03-13,-21,NaN
Kyrgyzstan,0,2020-03-14,-20,NaN
Kyrgyzstan,0,2020-03-15,-19,NaN
Kyrgyzstan,0,2020-03-16,-18,NaN
Kyrgyzstan,0,2020-03-17,-17,NaN
Kyrgyzstan,3,2020-03-18,-16,Inf
Kyrgyzstan,3,2020-03-19,-15,1
Kyrgyzstan,3,2020-03-20,-14,1
Kyrgyzstan,12,2020-03-21,-13,4
Kyrgyzstan,12,2020-03-22,-12,1
Kyrgyzstan,16,2020-03-23,-11,1.3333333333333333
Kyrgyzstan,42,2020-03-24,-10,2.625
Kyrgyzstan,44,2020-03-25,-9,1.0476190476190477
Kyrgyzstan,44,2020-03-26,-8,1
Kyrgyzstan,58,2020-03-27,-7,1.3181818181818181
Latvia,0,2020-02-06,-43,NA
Latvia,0,2020-02-07,-42,NaN
Latvia,0,2020-02-08,-41,NaN
Latvia,0,2020-02-09,-40,NaN
Latvia,0,2020-02-10,-39,NaN
Latvia,0,2020-02-11,-38,NaN
Latvia,0,2020-02-12,-37,NaN
Latvia,0,2020-02-13,-36,NaN
Latvia,0,2020-02-14,-35,NaN
Latvia,0,2020-02-15,-34,NaN
Latvia,0,2020-02-16,-33,NaN
Latvia,0,2020-02-17,-32,NaN
Latvia,0,2020-02-18,-31,NaN
Latvia,0,2020-02-19,-30,NaN
Latvia,0,2020-02-20,-29,NaN
Latvia,0,2020-02-21,-28,NaN
Latvia,0,2020-02-22,-27,NaN
Latvia,0,2020-02-23,-26,NaN
Latvia,0,2020-02-24,-25,NaN
Latvia,0,2020-02-25,-24,NaN
Latvia,0,2020-02-26,-23,NaN
Latvia,0,2020-02-27,-22,NaN
Latvia,0,2020-02-28,-21,NaN
Latvia,0,2020-02-29,-20,NaN
Latvia,0,2020-03-01,-19,NaN
Latvia,1,2020-03-02,-18,Inf
Latvia,1,2020-03-03,-17,1
Latvia,1,2020-03-04,-16,1
Latvia,1,2020-03-05,-15,1
Latvia,1,2020-03-06,-14,1
Latvia,1,2020-03-07,-13,1
Latvia,2,2020-03-08,-12,2
Latvia,6,2020-03-09,-11,3
Latvia,6,2020-03-10,-10,1
Latvia,6,2020-03-11,-9,1
Latvia,16,2020-03-12,-8,2.6666666666666665
Latvia,17,2020-03-13,-7,1.0625
Latvia,17,2020-03-14,-6,1
Latvia,26,2020-03-15,-5,1.5294117647058822
Latvia,30,2020-03-16,-4,1.1538461538461537
Latvia,49,2020-03-17,-3,1.6333333333333333
Latvia,71,2020-03-18,-2,1.4489795918367347
Latvia,86,2020-03-19,-1,1.2112676056338028
Latvia,111,2020-03-20,0,1.2906976744186047
Latvia,124,2020-03-21,1,1.117117117117117
Latvia,139,2020-03-22,2,1.1209677419354838
Latvia,180,2020-03-23,3,1.2949640287769784
Latvia,197,2020-03-24,4,1.0944444444444446
Latvia,221,2020-03-25,5,1.1218274111675126
Latvia,221,2020-03-26,6,1
Latvia,244,2020-03-27,7,1.1040723981900453
Latvia,280,2020-03-28,8,1.1475409836065573
Lebanon,0,2020-02-06,-39,NA
Lebanon,0,2020-02-07,-38,NaN
Lebanon,0,2020-02-08,-37,NaN
Lebanon,0,2020-02-09,-36,NaN
Lebanon,0,2020-02-10,-35,NaN
Lebanon,0,2020-02-11,-34,NaN
Lebanon,0,2020-02-12,-33,NaN
Lebanon,0,2020-02-13,-32,NaN
Lebanon,0,2020-02-14,-31,NaN
Lebanon,0,2020-02-15,-30,NaN
Lebanon,0,2020-02-16,-29,NaN
Lebanon,0,2020-02-17,-28,NaN
Lebanon,0,2020-02-18,-27,NaN
Lebanon,0,2020-02-19,-26,NaN
Lebanon,0,2020-02-20,-25,NaN
Lebanon,1,2020-02-21,-24,Inf
Lebanon,1,2020-02-22,-23,1
Lebanon,1,2020-02-23,-22,1
Lebanon,1,2020-02-24,-21,1
Lebanon,1,2020-02-25,-20,1
Lebanon,2,2020-02-26,-19,2
Lebanon,3,2020-02-27,-18,1.5
Lebanon,4,2020-02-28,-17,1.3333333333333333
Lebanon,4,2020-02-29,-16,1
Lebanon,10,2020-03-01,-15,2.5
Lebanon,13,2020-03-02,-14,1.3
Lebanon,13,2020-03-03,-13,1
Lebanon,13,2020-03-04,-12,1
Lebanon,16,2020-03-05,-11,1.2307692307692308
Lebanon,16,2020-03-06,-10,1
Lebanon,16,2020-03-07,-9,1
Lebanon,32,2020-03-08,-8,2
Lebanon,32,2020-03-09,-7,1
Lebanon,32,2020-03-10,-6,1
Lebanon,61,2020-03-11,-5,1.90625
Lebanon,61,2020-03-12,-4,1
Lebanon,68,2020-03-13,-3,1.1147540983606556
Lebanon,68,2020-03-14,-2,1
Lebanon,93,2020-03-15,-1,1.3676470588235294
Lebanon,109,2020-03-16,0,1.1720430107526882
Lebanon,109,2020-03-17,1,1
Lebanon,133,2020-03-18,2,1.2201834862385321
Lebanon,149,2020-03-19,3,1.1203007518796992
Lebanon,163,2020-03-20,4,1.0939597315436242
Lebanon,187,2020-03-21,5,1.147239263803681
Lebanon,248,2020-03-22,6,1.3262032085561497
Lebanon,267,2020-03-23,7,1.0766129032258065
Lebanon,267,2020-03-24,8,1
Lebanon,333,2020-03-25,9,1.247191011235955
Lebanon,368,2020-03-26,10,1.105105105105105
Lebanon,368,2020-03-27,11,1
Lebanon,412,2020-03-28,12,1.1195652173913044
Lithuania,0,2020-02-06,-45,NA
Lithuania,0,2020-02-07,-44,NaN
Lithuania,0,2020-02-08,-43,NaN
Lithuania,0,2020-02-09,-42,NaN
Lithuania,0,2020-02-10,-41,NaN
Lithuania,0,2020-02-11,-40,NaN
Lithuania,0,2020-02-12,-39,NaN
Lithuania,0,2020-02-13,-38,NaN
Lithuania,0,2020-02-14,-37,NaN
Lithuania,0,2020-02-15,-36,NaN
Lithuania,0,2020-02-16,-35,NaN
Lithuania,0,2020-02-17,-34,NaN
Lithuania,0,2020-02-18,-33,NaN
Lithuania,0,2020-02-19,-32,NaN
Lithuania,0,2020-02-20,-31,NaN
Lithuania,0,2020-02-21,-30,NaN
Lithuania,0,2020-02-22,-29,NaN
Lithuania,0,2020-02-23,-28,NaN
Lithuania,0,2020-02-24,-27,NaN
Lithuania,0,2020-02-25,-26,NaN
Lithuania,0,2020-02-26,-25,NaN
Lithuania,1,2020-02-27,-24,Inf
Lithuania,1,2020-02-28,-23,1
Lithuania,1,2020-02-29,-22,1
Lithuania,1,2020-03-01,-21,1
Lithuania,1,2020-03-02,-20,1
Lithuania,1,2020-03-03,-19,1
Lithuania,1,2020-03-04,-18,1
Lithuania,1,2020-03-05,-17,1
Lithuania,1,2020-03-06,-16,1
Lithuania,1,2020-03-07,-15,1
Lithuania,1,2020-03-08,-14,1
Lithuania,1,2020-03-09,-13,1
Lithuania,1,2020-03-10,-12,1
Lithuania,3,2020-03-11,-11,3
Lithuania,3,2020-03-12,-10,1
Lithuania,3,2020-03-13,-9,1
Lithuania,3,2020-03-14,-8,1
Lithuania,9,2020-03-15,-7,3
Lithuania,17,2020-03-16,-6,1.8888888888888888
Lithuania,18,2020-03-17,-5,1.0588235294117647
Lithuania,26,2020-03-18,-4,1.4444444444444444
Lithuania,34,2020-03-19,-3,1.3076923076923077
Lithuania,48,2020-03-20,-2,1.411764705882353
Lithuania,69,2020-03-21,-1,1.4375
Lithuania,105,2020-03-22,0,1.5217391304347827
Lithuania,143,2020-03-23,1,1.361904761904762
Lithuania,187,2020-03-24,2,1.3076923076923077
Lithuania,255,2020-03-25,3,1.3636363636363635
Lithuania,290,2020-03-26,4,1.1372549019607843
Lithuania,290,2020-03-27,5,1
Lithuania,382,2020-03-28,6,1.3172413793103448
Luxembourg,0,2020-02-06,-40,NA
Luxembourg,0,2020-02-07,-39,NaN
Luxembourg,0,2020-02-08,-38,NaN
Luxembourg,0,2020-02-09,-37,NaN
Luxembourg,0,2020-02-10,-36,NaN
Luxembourg,0,2020-02-11,-35,NaN
Luxembourg,0,2020-02-12,-34,NaN
Luxembourg,0,2020-02-13,-33,NaN
Luxembourg,0,2020-02-14,-32,NaN
Luxembourg,0,2020-02-15,-31,NaN
Luxembourg,0,2020-02-16,-30,NaN
Luxembourg,0,2020-02-17,-29,NaN
Luxembourg,0,2020-02-18,-28,NaN
Luxembourg,0,2020-02-19,-27,NaN
Luxembourg,0,2020-02-20,-26,NaN
Luxembourg,0,2020-02-21,-25,NaN
Luxembourg,0,2020-02-22,-24,NaN
Luxembourg,0,2020-02-23,-23,NaN
Luxembourg,0,2020-02-24,-22,NaN
Luxembourg,0,2020-02-25,-21,NaN
Luxembourg,0,2020-02-26,-20,NaN
Luxembourg,0,2020-02-27,-19,NaN
Luxembourg,0,2020-02-28,-18,NaN
Luxembourg,1,2020-02-29,-17,Inf
Luxembourg,1,2020-03-01,-16,1
Luxembourg,1,2020-03-02,-15,1
Luxembourg,1,2020-03-03,-14,1
Luxembourg,1,2020-03-04,-13,1
Luxembourg,1,2020-03-05,-12,1
Luxembourg,2,2020-03-06,-11,2
Luxembourg,3,2020-03-07,-10,1.5
Luxembourg,5,2020-03-08,-9,1.6666666666666667
Luxembourg,5,2020-03-09,-8,1
Luxembourg,5,2020-03-10,-7,1
Luxembourg,7,2020-03-11,-6,1.4
Luxembourg,19,2020-03-12,-5,2.7142857142857144
Luxembourg,26,2020-03-13,-4,1.368421052631579
Luxembourg,26,2020-03-14,-3,1
Luxembourg,51,2020-03-15,-2,1.9615384615384615
Luxembourg,77,2020-03-16,-1,1.5098039215686274
Luxembourg,140,2020-03-17,0,1.8181818181818181
Luxembourg,203,2020-03-18,1,1.45
Luxembourg,335,2020-03-19,2,1.6502463054187193
Luxembourg,484,2020-03-20,3,1.4447761194029851
Luxembourg,670,2020-03-21,4,1.384297520661157
Luxembourg,798,2020-03-22,5,1.191044776119403
Luxembourg,875,2020-03-23,6,1.0964912280701755
Luxembourg,875,2020-03-24,7,1
Luxembourg,1333,2020-03-25,8,1.5234285714285714
Luxembourg,1453,2020-03-26,9,1.0900225056264066
Luxembourg,1453,2020-03-27,10,1
Luxembourg,1831,2020-03-28,11,1.2601514108740537
Malaysia,14,2020-02-06,-32,NA
Malaysia,15,2020-02-07,-31,1.0714285714285714
Malaysia,16,2020-02-08,-30,1.0666666666666667
Malaysia,18,2020-02-09,-29,1.125
Malaysia,18,2020-02-10,-28,1
Malaysia,18,2020-02-11,-27,1
Malaysia,18,2020-02-12,-26,1
Malaysia,19,2020-02-13,-25,1.0555555555555556
Malaysia,19,2020-02-14,-24,1
Malaysia,22,2020-02-15,-23,1.1578947368421053
Malaysia,22,2020-02-16,-22,1
Malaysia,22,2020-02-17,-21,1
Malaysia,22,2020-02-18,-20,1
Malaysia,22,2020-02-19,-19,1
Malaysia,22,2020-02-20,-18,1
Malaysia,22,2020-02-21,-17,1
Malaysia,22,2020-02-22,-16,1
Malaysia,22,2020-02-23,-15,1
Malaysia,22,2020-02-24,-14,1
Malaysia,22,2020-02-25,-13,1
Malaysia,22,2020-02-26,-12,1
Malaysia,22,2020-02-27,-11,1
Malaysia,25,2020-02-28,-10,1.1363636363636365
Malaysia,25,2020-02-29,-9,1
Malaysia,29,2020-03-01,-8,1.16
Malaysia,29,2020-03-02,-7,1
Malaysia,29,2020-03-03,-6,1
Malaysia,50,2020-03-04,-5,1.7241379310344827
Malaysia,55,2020-03-05,-4,1.1
Malaysia,83,2020-03-06,-3,1.509090909090909
Malaysia,93,2020-03-07,-2,1.1204819277108433
Malaysia,99,2020-03-08,-1,1.064516129032258
Malaysia,117,2020-03-09,0,1.1818181818181819
Malaysia,129,2020-03-10,1,1.1025641025641026
Malaysia,149,2020-03-11,2,1.1550387596899225
Malaysia,149,2020-03-12,3,1
Malaysia,158,2020-03-13,4,1.0604026845637584
Malaysia,238,2020-03-14,5,1.5063291139240507
Malaysia,238,2020-03-15,6,1
Malaysia,553,2020-03-16,7,2.323529411764706
Malaysia,673,2020-03-17,8,1.216998191681736
Malaysia,790,2020-03-18,9,1.173848439821694
Malaysia,900,2020-03-19,10,1.139240506329114
Malaysia,900,2020-03-20,11,1
Malaysia,1183,2020-03-21,12,1.3144444444444445
Malaysia,1306,2020-03-22,13,1.1039729501267963
Malaysia,1518,2020-03-23,14,1.1623277182235834
Malaysia,1624,2020-03-24,15,1.069828722002635
Malaysia,1796,2020-03-25,16,1.1059113300492611
Malaysia,2031,2020-03-26,17,1.1308463251670378
Malaysia,2161,2020-03-27,18,1.0640078778926638
Malaysia,2320,2020-03-28,19,1.073577047663119
Malta,0,2020-02-06,-46,NA
Malta,0,2020-02-07,-45,NaN
Malta,0,2020-02-08,-44,NaN
Malta,0,2020-02-09,-43,NaN
Malta,0,2020-02-10,-42,NaN
Malta,0,2020-02-11,-41,NaN
Malta,0,2020-02-12,-40,NaN
Malta,0,2020-02-13,-39,NaN
Malta,0,2020-02-14,-38,NaN
Malta,0,2020-02-15,-37,NaN
Malta,0,2020-02-16,-36,NaN
Malta,0,2020-02-17,-35,NaN
Malta,0,2020-02-18,-34,NaN
Malta,0,2020-02-19,-33,NaN
Malta,0,2020-02-20,-32,NaN
Malta,0,2020-02-21,-31,NaN
Malta,0,2020-02-22,-30,NaN
Malta,0,2020-02-23,-29,NaN
Malta,0,2020-02-24,-28,NaN
Malta,0,2020-02-25,-27,NaN
Malta,0,2020-02-26,-26,NaN
Malta,0,2020-02-27,-25,NaN
Malta,0,2020-02-28,-24,NaN
Malta,0,2020-02-29,-23,NaN
Malta,0,2020-03-01,-22,NaN
Malta,0,2020-03-02,-21,NaN
Malta,0,2020-03-03,-20,NaN
Malta,0,2020-03-04,-19,NaN
Malta,0,2020-03-05,-18,NaN
Malta,0,2020-03-06,-17,NaN
Malta,0,2020-03-07,-16,NaN
Malta,1,2020-03-08,-15,Inf
Malta,1,2020-03-09,-14,1
Malta,1,2020-03-10,-13,1
Malta,5,2020-03-11,-12,5
Malta,7,2020-03-12,-11,1.4
Malta,12,2020-03-13,-10,1.7142857142857142
Malta,12,2020-03-14,-9,1
Malta,18,2020-03-15,-8,1.5
Malta,21,2020-03-16,-7,1.1666666666666667
Malta,30,2020-03-17,-6,1.4285714285714286
Malta,38,2020-03-18,-5,1.2666666666666666
Malta,48,2020-03-19,-4,1.263157894736842
Malta,64,2020-03-20,-3,1.3333333333333333
Malta,73,2020-03-21,-2,1.140625
Malta,73,2020-03-22,-1,1
Malta,107,2020-03-23,0,1.4657534246575343
Malta,107,2020-03-24,1,1
Malta,129,2020-03-25,2,1.205607476635514
Malta,129,2020-03-26,3,1
Malta,134,2020-03-27,4,1.0387596899224807
Mauritius,0,2020-02-06,-51,NA
Mauritius,0,2020-02-07,-50,NaN
Mauritius,0,2020-02-08,-49,NaN
Mauritius,0,2020-02-09,-48,NaN
Mauritius,0,2020-02-10,-47,NaN
Mauritius,0,2020-02-11,-46,NaN
Mauritius,0,2020-02-12,-45,NaN
Mauritius,0,2020-02-13,-44,NaN
Mauritius,0,2020-02-14,-43,NaN
Mauritius,0,2020-02-15,-42,NaN
Mauritius,0,2020-02-16,-41,NaN
Mauritius,0,2020-02-17,-40,NaN
Mauritius,0,2020-02-18,-39,NaN
Mauritius,0,2020-02-19,-38,NaN
Mauritius,0,2020-02-20,-37,NaN
Mauritius,0,2020-02-21,-36,NaN
Mauritius,0,2020-02-22,-35,NaN
Mauritius,0,2020-02-23,-34,NaN
Mauritius,0,2020-02-24,-33,NaN
Mauritius,0,2020-02-25,-32,NaN
Mauritius,0,2020-02-26,-31,NaN
Mauritius,0,2020-02-27,-30,NaN
Mauritius,0,2020-02-28,-29,NaN
Mauritius,0,2020-02-29,-28,NaN
Mauritius,0,2020-03-01,-27,NaN
Mauritius,0,2020-03-02,-26,NaN
Mauritius,0,2020-03-03,-25,NaN
Mauritius,0,2020-03-04,-24,NaN
Mauritius,0,2020-03-05,-23,NaN
Mauritius,0,2020-03-06,-22,NaN
Mauritius,0,2020-03-07,-21,NaN
Mauritius,0,2020-03-08,-20,NaN
Mauritius,0,2020-03-09,-19,NaN
Mauritius,0,2020-03-10,-18,NaN
Mauritius,0,2020-03-11,-17,NaN
Mauritius,0,2020-03-12,-16,NaN
Mauritius,0,2020-03-13,-15,NaN
Mauritius,0,2020-03-14,-14,NaN
Mauritius,0,2020-03-15,-13,NaN
Mauritius,0,2020-03-16,-12,NaN
Mauritius,0,2020-03-17,-11,NaN
Mauritius,0,2020-03-18,-10,NaN
Mauritius,3,2020-03-19,-9,Inf
Mauritius,7,2020-03-20,-8,2.3333333333333335
Mauritius,14,2020-03-21,-7,2
Mauritius,14,2020-03-22,-6,1
Mauritius,28,2020-03-23,-5,2
Mauritius,36,2020-03-24,-4,1.2857142857142858
Mauritius,48,2020-03-25,-3,1.3333333333333333
Mauritius,52,2020-03-26,-2,1.0833333333333333
Mauritius,81,2020-03-27,-1,1.5576923076923077
Mauritius,102,2020-03-28,0,1.2592592592592593
Mexico,0,2020-02-06,-42,NA
Mexico,0,2020-02-07,-41,NaN
Mexico,0,2020-02-08,-40,NaN
Mexico,0,2020-02-09,-39,NaN
Mexico,0,2020-02-10,-38,NaN
Mexico,0,2020-02-11,-37,NaN
Mexico,0,2020-02-12,-36,NaN
Mexico,0,2020-02-13,-35,NaN
Mexico,0,2020-02-14,-34,NaN
Mexico,0,2020-02-15,-33,NaN
Mexico,0,2020-02-16,-32,NaN
Mexico,0,2020-02-17,-31,NaN
Mexico,0,2020-02-18,-30,NaN
Mexico,0,2020-02-19,-29,NaN
Mexico,0,2020-02-20,-28,NaN
Mexico,0,2020-02-21,-27,NaN
Mexico,0,2020-02-22,-26,NaN
Mexico,0,2020-02-23,-25,NaN
Mexico,0,2020-02-24,-24,NaN
Mexico,0,2020-02-25,-23,NaN
Mexico,0,2020-02-26,-22,NaN
Mexico,0,2020-02-27,-21,NaN
Mexico,2,2020-02-28,-20,Inf
Mexico,4,2020-02-29,-19,2
Mexico,5,2020-03-01,-18,1.25
Mexico,5,2020-03-02,-17,1
Mexico,5,2020-03-03,-16,1
Mexico,5,2020-03-04,-15,1
Mexico,5,2020-03-05,-14,1
Mexico,5,2020-03-06,-13,1
Mexico,6,2020-03-07,-12,1.2
Mexico,7,2020-03-08,-11,1.1666666666666667
Mexico,7,2020-03-09,-10,1
Mexico,7,2020-03-10,-9,1
Mexico,7,2020-03-11,-8,1
Mexico,12,2020-03-12,-7,1.7142857142857142
Mexico,12,2020-03-13,-6,1
Mexico,12,2020-03-14,-5,1
Mexico,41,2020-03-15,-4,3.4166666666666665
Mexico,53,2020-03-16,-3,1.2926829268292683
Mexico,82,2020-03-17,-2,1.5471698113207548
Mexico,93,2020-03-18,-1,1.1341463414634145
Mexico,118,2020-03-19,0,1.2688172043010753
Mexico,164,2020-03-20,1,1.3898305084745763
Mexico,203,2020-03-21,2,1.2378048780487805
Mexico,251,2020-03-22,3,1.2364532019704433
Mexico,316,2020-03-23,4,1.2589641434262948
Mexico,367,2020-03-24,5,1.1613924050632911
Mexico,405,2020-03-25,6,1.103542234332425
Mexico,475,2020-03-26,7,1.1728395061728396
Mexico,585,2020-03-27,8,1.231578947368421
Mexico,717,2020-03-28,9,1.2256410256410257
Moldova,0,2020-02-06,-46,NA
Moldova,0,2020-02-07,-45,NaN
Moldova,0,2020-02-08,-44,NaN
Moldova,0,2020-02-09,-43,NaN
Moldova,0,2020-02-10,-42,NaN
Moldova,0,2020-02-11,-41,NaN
Moldova,0,2020-02-12,-40,NaN
Moldova,0,2020-02-13,-39,NaN
Moldova,0,2020-02-14,-38,NaN
Moldova,0,2020-02-15,-37,NaN
Moldova,0,2020-02-16,-36,NaN
Moldova,0,2020-02-17,-35,NaN
