Province/State,Country/Region,Lat,Long,date,confirmed,datetime,death,recovered
NA,Spain,40.4637,-3.7492,2020-02-02,1,2020-02-02T20:00:00Z,0,0
NA,Spain,40.4637,-3.7492,2020-02-03,1,2020-02-03T20:00:00Z,0,0
NA,Spain,40.4637,-3.7492,2020-02-04,1,2020-02-04T21:00:00Z,0,0
NA,Spain,40.4637,-3.7492,2020-02-05,1,2020-02-05T22:00:00Z,0,0
NA,Spain,40.4637,-3.7492,2020-02-06,1,2020-02-06T13:20:00Z,0,0
NA,Spain,40.4637,-3.7492,2020-02-07,1,2020-02-07T21:50:00Z,0,0
NA,Spain,40.4637,-3.7492,2020-02-08,1,2020-02-08T22:04:00Z,0,0
NA,Spain,40.4637,-3.7492,2020-02-09,2,2020-02-09T22:20:00Z,0,0
NA,Spain,40.4637,-3.7492,2020-02-10,2,2020-02-10T10:00:00Z,0,0
NA,Sri Lanka,7.8731,80.7718,2020-01-21,0,2020-01-21T21:00:00Z,0,0
NA,Sri Lanka,7.8731,80.7718,2020-01-22,0,2020-01-22T11:00:00Z,0,0
NA,Sri Lanka,7.8731,80.7718,2020-01-23,0,2020-01-23T23:00:00Z,0,0
NA,Sri Lanka,7.8731,80.7718,2020-01-24,0,2020-01-24T23:00:00Z,0,0
NA,Sri Lanka,7.8731,80.7718,2020-01-25,0,2020-01-25T21:00:00Z,0,0
NA,Sri Lanka,7.8731,80.7718,2020-01-26,0,2020-01-26T22:00:00Z,0,0
NA,Sri Lanka,7.8731,80.7718,2020-01-27,1,2020-01-27T19:30:00Z,0,0
NA,Sri Lanka,7.8731,80.7718,2020-01-28,1,2020-01-28T22:00:00Z,0,0
NA,Sri Lanka,7.8731,80.7718,2020-01-29,1,2020-01-29T20:00:00Z,0,0
NA,Sri Lanka,7.8731,80.7718,2020-01-30,1,2020-01-30T10:00:00Z,0,0
NA,Sri Lanka,7.8731,80.7718,2020-01-31,1,2020-01-31T13:00:00Z,0,0
NA,Sri Lanka,7.8731,80.7718,2020-02-01,1,2020-02-01T09:00:00Z,0,0
NA,Sri Lanka,7.8731,80.7718,2020-02-02,1,2020-02-02T20:00:00Z,0,0
NA,Sri Lanka,7.8731,80.7718,2020-02-03,1,2020-02-03T20:00:00Z,0,0
NA,Sri Lanka,7.8731,80.7718,2020-02-04,1,2020-02-04T21:00:00Z,0,0
NA,Sri Lanka,7.8731,80.7718,2020-02-05,1,2020-02-05T22:00:00Z,0,0
NA,Sri Lanka,7.8731,80.7718,2020-02-06,1,2020-02-06T13:20:00Z,0,0
NA,Sri Lanka,7.8731,80.7718,2020-02-07,1,2020-02-07T21:50:00Z,0,1
NA,Sri Lanka,7.8731,80.7718,2020-02-08,1,2020-02-08T22:04:00Z,0,1
NA,Sri Lanka,7.8731,80.7718,2020-02-09,1,2020-02-09T22:20:00Z,0,1
NA,Sri Lanka,7.8731,80.7718,2020-02-10,1,2020-02-10T10:00:00Z,0,1
NA,Sweden,60.1282,18.6435,2020-01-21,0,2020-01-21T21:00:00Z,0,0
NA,Sweden,60.1282,18.6435,2020-01-22,0,2020-01-22T11:00:00Z,0,0
NA,Sweden,60.1282,18.6435,2020-01-23,0,2020-01-23T23:00:00Z,0,0
NA,Sweden,60.1282,18.6435,2020-01-24,0,2020-01-24T23:00:00Z,0,0
NA,Sweden,60.1282,18.6435,2020-01-25,0,2020-01-25T21:00:00Z,0,0
NA,Sweden,60.1282,18.6435,2020-01-26,0,2020-01-26T22:00:00Z,0,0
NA,Sweden,60.1282,18.6435,2020-01-27,0,2020-01-27T19:30:00Z,0,0
NA,Sweden,60.1282,18.6435,2020-01-28,0,2020-01-28T22:00:00Z,0,0
NA,Sweden,60.1282,18.6435,2020-01-29,0,2020-01-29T20:00:00Z,0,0
NA,Sweden,60.1282,18.6435,2020-01-30,0,2020-01-30T10:00:00Z,0,0
NA,Sweden,60.1282,18.6435,2020-01-31,1,2020-01-31T13:00:00Z,0,0
NA,Sweden,60.1282,18.6435,2020-02-01,1,2020-02-01T09:00:00Z,0,0
NA,Sweden,60.1282,18.6435,2020-02-02,1,2020-02-02T20:00:00Z,0,0
NA,Sweden,60.1282,18.6435,2020-02-03,1,2020-02-03T20:00:00Z,0,0
NA,Sweden,60.1282,18.6435,2020-02-04,1,2020-02-04T21:00:00Z,0,0
NA,Sweden,60.1282,18.6435,2020-02-05,1,2020-02-05T22:00:00Z,0,0
NA,Sweden,60.1282,18.6435,2020-02-06,1,2020-02-06T13:20:00Z,0,0
NA,Sweden,60.1282,18.6435,2020-02-07,1,2020-02-07T21:50:00Z,0,0
NA,Sweden,60.1282,18.6435,2020-02-08,1,2020-02-08T22:04:00Z,0,0
NA,Sweden,60.1282,18.6435,2020-02-09,1,2020-02-09T22:20:00Z,0,0
NA,Sweden,60.1282,18.6435,2020-02-10,1,2020-02-10T10:00:00Z,0,0
Taiwan,Taiwan,23.6978,120.9605,2020-01-21,1,2020-01-21T21:00:00Z,0,0
Taiwan,Taiwan,23.6978,120.9605,2020-01-22,1,2020-01-22T11:00:00Z,0,0
Taiwan,Taiwan,23.6978,120.9605,2020-01-23,1,2020-01-23T23:00:00Z,0,0
Taiwan,Taiwan,23.6978,120.9605,2020-01-24,3,2020-01-24T23:00:00Z,0,0
Taiwan,Taiwan,23.6978,120.9605,2020-01-25,3,2020-01-25T21:00:00Z,0,0
Taiwan,Taiwan,23.6978,120.9605,2020-01-26,4,2020-01-26T22:00:00Z,0,0
Taiwan,Taiwan,23.6978,120.9605,2020-01-27,5,2020-01-27T19:30:00Z,0,0
Taiwan,Taiwan,23.6978,120.9605,2020-01-28,8,2020-01-28T22:00:00Z,0,0
Taiwan,Taiwan,23.6978,120.9605,2020-01-29,8,2020-01-29T20:00:00Z,0,0
Taiwan,Taiwan,23.6978,120.9605,2020-01-30,9,2020-01-30T10:00:00Z,0,0
Taiwan,Taiwan,23.6978,120.9605,2020-01-31,10,2020-01-31T13:00:00Z,0,0
Taiwan,Taiwan,23.6978,120.9605,2020-02-01,10,2020-02-01T09:00:00Z,0,0
Taiwan,Taiwan,23.6978,120.9605,2020-02-02,10,2020-02-02T20:00:00Z,0,0
Taiwan,Taiwan,23.6978,120.9605,2020-02-03,10,2020-02-03T20:00:00Z,0,0
Taiwan,Taiwan,23.6978,120.9605,2020-02-04,11,2020-02-04T21:00:00Z,0,0
Taiwan,Taiwan,23.6978,120.9605,2020-02-05,11,2020-02-05T22:00:00Z,0,0
Taiwan,Taiwan,23.6978,120.9605,2020-02-06,16,2020-02-06T13:20:00Z,0,1
Taiwan,Taiwan,23.6978,120.9605,2020-02-07,16,2020-02-07T21:50:00Z,0,1
Taiwan,Taiwan,23.6978,120.9605,2020-02-08,17,2020-02-08T22:04:00Z,0,1
Taiwan,Taiwan,23.6978,120.9605,2020-02-09,18,2020-02-09T22:20:00Z,0,1
Taiwan,Taiwan,23.6978,120.9605,2020-02-10,18,2020-02-10T10:00:00Z,0,1
NA,Thailand,13.7563,100.5018,2020-01-21,2,2020-01-21T21:00:00Z,0,0
NA,Thailand,13.7563,100.5018,2020-01-22,2,2020-01-22T11:00:00Z,0,0
NA,Thailand,13.7563,100.5018,2020-01-23,4,2020-01-23T23:00:00Z,0,0
NA,Thailand,13.7563,100.5018,2020-01-24,5,2020-01-24T23:00:00Z,0,0
NA,Thailand,13.7563,100.5018,2020-01-25,7,2020-01-25T21:00:00Z,0,0
NA,Thailand,13.7563,100.5018,2020-01-26,8,2020-01-26T22:00:00Z,0,2
NA,Thailand,13.7563,100.5018,2020-01-27,8,2020-01-27T19:30:00Z,0,2
NA,Thailand,13.7563,100.5018,2020-01-28,14,2020-01-28T22:00:00Z,0,5
NA,Thailand,13.7563,100.5018,2020-01-29,14,2020-01-29T20:00:00Z,0,5
NA,Thailand,13.7563,100.5018,2020-01-30,14,2020-01-30T10:00:00Z,0,5
NA,Thailand,13.7563,100.5018,2020-01-31,19,2020-01-31T13:00:00Z,0,5
NA,Thailand,13.7563,100.5018,2020-02-01,19,2020-02-01T09:00:00Z,0,5
NA,Thailand,13.7563,100.5018,2020-02-02,19,2020-02-02T20:00:00Z,0,5
NA,Thailand,13.7563,100.5018,2020-02-03,19,2020-02-03T20:00:00Z,0,5
NA,Thailand,13.7563,100.5018,2020-02-04,25,2020-02-04T21:00:00Z,0,5
NA,Thailand,13.7563,100.5018,2020-02-05,25,2020-02-05T22:00:00Z,0,5
NA,Thailand,13.7563,100.5018,2020-02-06,25,2020-02-06T13:20:00Z,0,5
NA,Thailand,13.7563,100.5018,2020-02-07,25,2020-02-07T21:50:00Z,0,5
NA,Thailand,13.7563,100.5018,2020-02-08,32,2020-02-08T22:04:00Z,0,10
NA,Thailand,13.7563,100.5018,2020-02-09,32,2020-02-09T22:20:00Z,0,10
NA,Thailand,13.7563,100.5018,2020-02-10,32,2020-02-10T10:00:00Z,0,10
NA,UK,55.3781,-3.436,2020-01-21,0,2020-01-21T21:00:00Z,0,0
NA,UK,55.3781,-3.436,2020-01-22,0,2020-01-22T11:00:00Z,0,0
NA,UK,55.3781,-3.436,2020-01-23,0,2020-01-23T23:00:00Z,0,0
NA,UK,55.3781,-3.436,2020-01-24,0,2020-01-24T23:00:00Z,0,0
NA,UK,55.3781,-3.436,2020-01-25,0,2020-01-25T21:00:00Z,0,0
NA,UK,55.3781,-3.436,2020-01-26,0,2020-01-26T22:00:00Z,0,0
NA,UK,55.3781,-3.436,2020-01-27,0,2020-01-27T19:30:00Z,0,0
NA,UK,55.3781,-3.436,2020-01-28,0,2020-01-28T22:00:00Z,0,0
NA,UK,55.3781,-3.436,2020-01-29,0,2020-01-29T20:00:00Z,0,0
NA,UK,55.3781,-3.436,2020-01-30,0,2020-01-30T10:00:00Z,0,0
NA,UK,55.3781,-3.436,2020-01-31,2,2020-01-31T13:00:00Z,0,0
NA,UK,55.3781,-3.436,2020-02-01,2,2020-02-01T09:00:00Z,0,0
NA,UK,55.3781,-3.436,2020-02-02,2,2020-02-02T20:00:00Z,0,0
NA,UK,55.3781,-3.436,2020-02-03,2,2020-02-03T20:00:00Z,0,0
NA,UK,55.3781,-3.436,2020-02-04,2,2020-02-04T21:00:00Z,0,0
NA,UK,55.3781,-3.436,2020-02-05,2,2020-02-05T22:00:00Z,0,0
NA,UK,55.3781,-3.436,2020-02-06,2,2020-02-06T13:20:00Z,0,0
NA,UK,55.3781,-3.436,2020-02-07,3,2020-02-07T21:50:00Z,0,0
NA,UK,55.3781,-3.436,2020-02-08,3,2020-02-08T22:04:00Z,0,0
NA,UK,55.3781,-3.436,2020-02-09,3,2020-02-09T22:20:00Z,0,0
NA,UK,55.3781,-3.436,2020-02-10,3,2020-02-10T10:00:00Z,0,0
NA,United Arab Emirates,23.4241,53.8478,2020-01-21,0,2020-01-21T21:00:00Z,0,0
NA,United Arab Emirates,23.4241,53.8478,2020-01-22,0,2020-01-22T11:00:00Z,0,0
NA,United Arab Emirates,23.4241,53.8478,2020-01-23,0,2020-01-23T23:00:00Z,0,0
NA,United Arab Emirates,23.4241,53.8478,2020-01-24,0,2020-01-24T23:00:00Z,0,0
NA,United Arab Emirates,23.4241,53.8478,2020-01-25,0,2020-01-25T21:00:00Z,0,0
NA,United Arab Emirates,23.4241,53.8478,2020-01-26,0,2020-01-26T22:00:00Z,0,0
NA,United Arab Emirates,23.4241,53.8478,2020-01-27,0,2020-01-27T19:30:00Z,0,0
NA,United Arab Emirates,23.4241,53.8478,2020-01-28,0,2020-01-28T22:00:00Z,0,0
NA,United Arab Emirates,23.4241,53.8478,2020-01-29,4,2020-01-29T20:00:00Z,0,0
NA,United Arab Emirates,23.4241,53.8478,2020-01-30,4,2020-01-30T10:00:00Z,0,0
NA,United Arab Emirates,23.4241,53.8478,2020-01-31,4,2020-01-31T13:00:00Z,0,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-01,4,2020-02-01T09:00:00Z,0,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-02,5,2020-02-02T20:00:00Z,0,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-03,5,2020-02-03T20:00:00Z,0,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-04,5,2020-02-04T21:00:00Z,0,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-05,5,2020-02-05T22:00:00Z,0,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-06,5,2020-02-06T13:20:00Z,0,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-07,5,2020-02-07T21:50:00Z,0,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-08,7,2020-02-08T22:04:00Z,0,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-09,7,2020-02-09T22:20:00Z,0,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-10,7,2020-02-10T10:00:00Z,0,0
"Boston, MA",US,42.3601,-71.0589,2020-01-21,0,2020-01-21T21:00:00Z,0,0
"Boston, MA",US,42.3601,-71.0589,2020-01-22,0,2020-01-22T11:00:00Z,0,0
"Boston, MA",US,42.3601,-71.0589,2020-01-23,0,2020-01-23T23:00:00Z,0,0
"Boston, MA",US,42.3601,-71.0589,2020-01-24,0,2020-01-24T23:00:00Z,0,0
"Boston, MA",US,42.3601,-71.0589,2020-01-25,0,2020-01-25T21:00:00Z,0,0
"Boston, MA",US,42.3601,-71.0589,2020-01-26,0,2020-01-26T22:00:00Z,0,0
"Boston, MA",US,42.3601,-71.0589,2020-01-27,0,2020-01-27T19:30:00Z,0,0
"Boston, MA",US,42.3601,-71.0589,2020-01-28,0,2020-01-28T22:00:00Z,0,0
"Boston, MA",US,42.3601,-71.0589,2020-01-29,0,2020-01-29T20:00:00Z,0,0
"Boston, MA",US,42.3601,-71.0589,2020-01-30,0,2020-01-30T10:00:00Z,0,0
"Boston, MA",US,42.3601,-71.0589,2020-01-31,0,2020-01-31T13:00:00Z,0,0
"Boston, MA",US,42.3601,-71.0589,2020-02-01,0,2020-02-01T09:00:00Z,0,0
"Boston, MA",US,42.3601,-71.0589,2020-02-02,1,2020-02-02T20:00:00Z,0,0
"Boston, MA",US,42.3601,-71.0589,2020-02-03,1,2020-02-03T20:00:00Z,0,0
"Boston, MA",US,42.3601,-71.0589,2020-02-04,1,2020-02-04T21:00:00Z,0,0
"Boston, MA",US,42.3601,-71.0589,2020-02-05,1,2020-02-05T22:00:00Z,0,0
"Boston, MA",US,42.3601,-71.0589,2020-02-06,1,2020-02-06T13:20:00Z,0,0
"Boston, MA",US,42.3601,-71.0589,2020-02-07,1,2020-02-07T21:50:00Z,0,0
"Boston, MA",US,42.3601,-71.0589,2020-02-08,1,2020-02-08T22:04:00Z,0,0
"Boston, MA",US,42.3601,-71.0589,2020-02-09,1,2020-02-09T22:20:00Z,0,0
"Boston, MA",US,42.3601,-71.0589,2020-02-10,1,2020-02-10T10:00:00Z,0,0
"Chicago, IL",US,40.6331,-89.3985,2020-01-21,0,2020-01-21T21:00:00Z,0,0
"Chicago, IL",US,40.6331,-89.3985,2020-01-22,0,2020-01-22T11:00:00Z,0,0
"Chicago, IL",US,40.6331,-89.3985,2020-01-23,0,2020-01-23T23:00:00Z,0,0
"Chicago, IL",US,40.6331,-89.3985,2020-01-24,1,2020-01-24T23:00:00Z,0,0
"Chicago, IL",US,40.6331,-89.3985,2020-01-25,1,2020-01-25T21:00:00Z,0,0
"Chicago, IL",US,40.6331,-89.3985,2020-01-26,1,2020-01-26T22:00:00Z,0,0
"Chicago, IL",US,40.6331,-89.3985,2020-01-27,1,2020-01-27T19:30:00Z,0,0
"Chicago, IL",US,40.6331,-89.3985,2020-01-28,1,2020-01-28T22:00:00Z,0,0
"Chicago, IL",US,40.6331,-89.3985,2020-01-29,1,2020-01-29T20:00:00Z,0,0
"Chicago, IL",US,40.6331,-89.3985,2020-01-30,1,2020-01-30T10:00:00Z,0,0
"Chicago, IL",US,40.6331,-89.3985,2020-01-31,2,2020-01-31T13:00:00Z,0,0
"Chicago, IL",US,40.6331,-89.3985,2020-02-01,2,2020-02-01T09:00:00Z,0,0
"Chicago, IL",US,40.6331,-89.3985,2020-02-02,2,2020-02-02T20:00:00Z,0,0
"Chicago, IL",US,40.6331,-89.3985,2020-02-03,2,2020-02-03T20:00:00Z,0,0
"Chicago, IL",US,40.6331,-89.3985,2020-02-04,2,2020-02-04T21:00:00Z,0,0
"Chicago, IL",US,40.6331,-89.3985,2020-02-05,2,2020-02-05T22:00:00Z,0,0
"Chicago, IL",US,40.6331,-89.3985,2020-02-06,2,2020-02-06T13:20:00Z,0,0
"Chicago, IL",US,40.6331,-89.3985,2020-02-07,2,2020-02-07T21:50:00Z,0,0
"Chicago, IL",US,40.6331,-89.3985,2020-02-08,2,2020-02-08T22:04:00Z,0,0
"Chicago, IL",US,40.6331,-89.3985,2020-02-09,2,2020-02-09T22:20:00Z,0,2
"Chicago, IL",US,40.6331,-89.3985,2020-02-10,2,2020-02-10T10:00:00Z,0,2
"Los Angeles, CA",US,34.0522,-118.2437,2020-01-21,0,2020-01-21T21:00:00Z,0,0
"Los Angeles, CA",US,34.0522,-118.2437,2020-01-22,0,2020-01-22T11:00:00Z,0,0
"Los Angeles, CA",US,34.0522,-118.2437,2020-01-23,0,2020-01-23T23:00:00Z,0,0
"Los Angeles, CA",US,34.0522,-118.2437,2020-01-24,0,2020-01-24T23:00:00Z,0,0
"Los Angeles, CA",US,34.0522,-118.2437,2020-01-25,0,2020-01-25T21:00:00Z,0,0
"Los Angeles, CA",US,34.0522,-118.2437,2020-01-26,1,2020-01-26T22:00:00Z,0,0
"Los Angeles, CA",US,34.0522,-118.2437,2020-01-27,1,2020-01-27T19:30:00Z,0,0
"Los Angeles, CA",US,34.0522,-118.2437,2020-01-28,1,2020-01-28T22:00:00Z,0,0
"Los Angeles, CA",US,34.0522,-118.2437,2020-01-29,1,2020-01-29T20:00:00Z,0,0
"Los Angeles, CA",US,34.0522,-118.2437,2020-01-30,1,2020-01-30T10:00:00Z,0,0
"Los Angeles, CA",US,34.0522,-118.2437,2020-01-31,1,2020-01-31T13:00:00Z,0,0
"Los Angeles, CA",US,34.0522,-118.2437,2020-02-01,1,2020-02-01T09:00:00Z,0,0
"Los Angeles, CA",US,34.0522,-118.2437,2020-02-02,1,2020-02-02T20:00:00Z,0,0
"Los Angeles, CA",US,34.0522,-118.2437,2020-02-03,1,2020-02-03T20:00:00Z,0,0
"Los Angeles, CA",US,34.0522,-118.2437,2020-02-04,1,2020-02-04T21:00:00Z,0,0
"Los Angeles, CA",US,34.0522,-118.2437,2020-02-05,1,2020-02-05T22:00:00Z,0,0
"Los Angeles, CA",US,34.0522,-118.2437,2020-02-06,1,2020-02-06T13:20:00Z,0,0
"Los Angeles, CA",US,34.0522,-118.2437,2020-02-07,1,2020-02-07T21:50:00Z,0,0
"Los Angeles, CA",US,34.0522,-118.2437,2020-02-08,1,2020-02-08T22:04:00Z,0,0
"Los Angeles, CA",US,34.0522,-118.2437,2020-02-09,1,2020-02-09T22:20:00Z,0,0
"Los Angeles, CA",US,34.0522,-118.2437,2020-02-10,1,2020-02-10T10:00:00Z,0,0
"Madison, WI",US,43.0731,-89.4012,2020-01-21,0,2020-01-21T21:00:00Z,0,0
"Madison, WI",US,43.0731,-89.4012,2020-01-22,0,2020-01-22T11:00:00Z,0,0
"Madison, WI",US,43.0731,-89.4012,2020-01-23,0,2020-01-23T23:00:00Z,0,0
"Madison, WI",US,43.0731,-89.4012,2020-01-24,0,2020-01-24T23:00:00Z,0,0
"Madison, WI",US,43.0731,-89.4012,2020-01-25,0,2020-01-25T21:00:00Z,0,0
"Madison, WI",US,43.0731,-89.4012,2020-01-26,0,2020-01-26T22:00:00Z,0,0
"Madison, WI",US,43.0731,-89.4012,2020-01-27,0,2020-01-27T19:30:00Z,0,0
"Madison, WI",US,43.0731,-89.4012,2020-01-28,0,2020-01-28T22:00:00Z,0,0
"Madison, WI",US,43.0731,-89.4012,2020-01-29,0,2020-01-29T20:00:00Z,0,0
"Madison, WI",US,43.0731,-89.4012,2020-01-30,0,2020-01-30T10:00:00Z,0,0
"Madison, WI",US,43.0731,-89.4012,2020-01-31,0,2020-01-31T13:00:00Z,0,0
"Madison, WI",US,43.0731,-89.4012,2020-02-01,0,2020-02-01T09:00:00Z,0,0
"Madison, WI",US,43.0731,-89.4012,2020-02-02,0,2020-02-02T20:00:00Z,0,0
"Madison, WI",US,43.0731,-89.4012,2020-02-03,0,2020-02-03T20:00:00Z,0,0
"Madison, WI",US,43.0731,-89.4012,2020-02-04,0,2020-02-04T21:00:00Z,0,0
"Madison, WI",US,43.0731,-89.4012,2020-02-05,1,2020-02-05T22:00:00Z,0,0
"Madison, WI",US,43.0731,-89.4012,2020-02-06,1,2020-02-06T13:20:00Z,0,0
"Madison, WI",US,43.0731,-89.4012,2020-02-07,1,2020-02-07T21:50:00Z,0,0
"Madison, WI",US,43.0731,-89.4012,2020-02-08,1,2020-02-08T22:04:00Z,0,0
"Madison, WI",US,43.0731,-89.4012,2020-02-09,1,2020-02-09T22:20:00Z,0,0
"Madison, WI",US,43.0731,-89.4012,2020-02-10,1,2020-02-10T10:00:00Z,0,0
"Orange, CA",US,33.7879,-117.8531,2020-01-21,0,2020-01-21T21:00:00Z,0,0
"Orange, CA",US,33.7879,-117.8531,2020-01-22,0,2020-01-22T11:00:00Z,0,0
"Orange, CA",US,33.7879,-117.8531,2020-01-23,0,2020-01-23T23:00:00Z,0,0
"Orange, CA",US,33.7879,-117.8531,2020-01-24,0,2020-01-24T23:00:00Z,0,0
"Orange, CA",US,33.7879,-117.8531,2020-01-25,0,2020-01-25T21:00:00Z,0,0
"Orange, CA",US,33.7879,-117.8531,2020-01-26,1,2020-01-26T22:00:00Z,0,0
"Orange, CA",US,33.7879,-117.8531,2020-01-27,1,2020-01-27T19:30:00Z,0,0
"Orange, CA",US,33.7879,-117.8531,2020-01-28,1,2020-01-28T22:00:00Z,0,0
"Orange, CA",US,33.7879,-117.8531,2020-01-29,1,2020-01-29T20:00:00Z,0,0
"Orange, CA",US,33.7879,-117.8531,2020-01-30,1,2020-01-30T10:00:00Z,0,0
"Orange, CA",US,33.7879,-117.8531,2020-01-31,1,2020-01-31T13:00:00Z,0,0
"Orange, CA",US,33.7879,-117.8531,2020-02-01,1,2020-02-01T09:00:00Z,0,0
"Orange, CA",US,33.7879,-117.8531,2020-02-02,1,2020-02-02T20:00:00Z,0,0
"Orange, CA",US,33.7879,-117.8531,2020-02-03,1,2020-02-03T20:00:00Z,0,0
"Orange, CA",US,33.7879,-117.8531,2020-02-04,1,2020-02-04T21:00:00Z,0,0
"Orange, CA",US,33.7879,-117.8531,2020-02-05,1,2020-02-05T22:00:00Z,0,0
"Orange, CA",US,33.7879,-117.8531,2020-02-06,1,2020-02-06T13:20:00Z,0,0
"Orange, CA",US,33.7879,-117.8531,2020-02-07,1,2020-02-07T21:50:00Z,0,0
"Orange, CA",US,33.7879,-117.8531,2020-02-08,1,2020-02-08T22:04:00Z,0,0
"Orange, CA",US,33.7879,-117.8531,2020-02-09,1,2020-02-09T22:20:00Z,0,0
"Orange, CA",US,33.7879,-117.8531,2020-02-10,1,2020-02-10T10:00:00Z,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-01-21,0,2020-01-21T21:00:00Z,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-01-22,0,2020-01-22T11:00:00Z,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-01-23,0,2020-01-23T23:00:00Z,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-01-24,0,2020-01-24T23:00:00Z,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-01-25,0,2020-01-25T21:00:00Z,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-01-26,0,2020-01-26T22:00:00Z,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-01-27,0,2020-01-27T19:30:00Z,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-01-28,0,2020-01-28T22:00:00Z,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-01-29,0,2020-01-29T20:00:00Z,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-01-30,0,2020-01-30T10:00:00Z,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-01-31,0,2020-01-31T13:00:00Z,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-02-01,0,2020-02-01T09:00:00Z,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-02-02,0,2020-02-02T20:00:00Z,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-02-03,2,2020-02-03T20:00:00Z,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-02-04,2,2020-02-04T21:00:00Z,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-02-05,2,2020-02-05T22:00:00Z,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-02-06,2,2020-02-06T13:20:00Z,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-02-07,2,2020-02-07T21:50:00Z,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-02-08,2,2020-02-08T22:04:00Z,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-02-09,2,2020-02-09T22:20:00Z,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-02-10,2,2020-02-10T10:00:00Z,0,0
"Santa Clara, CA",US,37.3541,-121.9552,2020-01-21,0,2020-01-21T21:00:00Z,0,0
"Santa Clara, CA",US,37.3541,-121.9552,2020-01-22,0,2020-01-22T11:00:00Z,0,0
"Santa Clara, CA",US,37.3541,-121.9552,2020-01-23,0,2020-01-23T23:00:00Z,0,0
"Santa Clara, CA",US,37.3541,-121.9552,2020-01-24,0,2020-01-24T23:00:00Z,0,0
"Santa Clara, CA",US,37.3541,-121.9552,2020-01-25,0,2020-01-25T21:00:00Z,0,0
"Santa Clara, CA",US,37.3541,-121.9552,2020-01-26,0,2020-01-26T22:00:00Z,0,0
"Santa Clara, CA",US,37.3541,-121.9552,2020-01-27,0,2020-01-27T19:30:00Z,0,0
"Santa Clara, CA",US,37.3541,-121.9552,2020-01-28,0,2020-01-28T22:00:00Z,0,0
"Santa Clara, CA",US,37.3541,-121.9552,2020-01-29,0,2020-01-29T20:00:00Z,0,0
"Santa Clara, CA",US,37.3541,-121.9552,2020-01-30,0,2020-01-30T10:00:00Z,0,0
"Santa Clara, CA",US,37.3541,-121.9552,2020-01-31,1,2020-01-31T13:00:00Z,0,0
"Santa Clara, CA",US,37.3541,-121.9552,2020-02-01,1,2020-02-01T09:00:00Z,0,0
"Santa Clara, CA",US,37.3541,-121.9552,2020-02-02,1,2020-02-02T20:00:00Z,0,0
"Santa Clara, CA",US,37.3541,-121.9552,2020-02-03,1,2020-02-03T20:00:00Z,0,0
"Santa Clara, CA",US,37.3541,-121.9552,2020-02-04,2,2020-02-04T21:00:00Z,0,0
"Santa Clara, CA",US,37.3541,-121.9552,2020-02-05,2,2020-02-05T22:00:00Z,0,0
"Santa Clara, CA",US,37.3541,-121.9552,2020-02-06,2,2020-02-06T13:20:00Z,0,0
"Santa Clara, CA",US,37.3541,-121.9552,2020-02-07,2,2020-02-07T21:50:00Z,0,0
"Santa Clara, CA",US,37.3541,-121.9552,2020-02-08,2,2020-02-08T22:04:00Z,0,0
"Santa Clara, CA",US,37.3541,-121.9552,2020-02-09,2,2020-02-09T22:20:00Z,0,0
"Santa Clara, CA",US,37.3541,-121.9552,2020-02-10,2,2020-02-10T10:00:00Z,0,0
"Seattle, WA",US,47.7511,-120.74,2020-01-21,1,2020-01-21T21:00:00Z,0,0
"Seattle, WA",US,47.7511,-120.74,2020-01-22,1,2020-01-22T11:00:00Z,0,0
"Seattle, WA",US,47.7511,-120.74,2020-01-23,1,2020-01-23T23:00:00Z,0,0
